-0.1489502,0.001053388,0.9888442,66.29273,0.106919,0.9941539,0.01504623,-0.665932,-0.9830473,0.1079674,-0.1481921,15.81429
-0.1481741,0.001587223,0.98896,67.93358,0.1084503,0.9939938,0.01465361,-0.6566595,-0.9829969,0.1094243,-0.1474563,15.56429
-0.1471094,0.003907489,0.9891125,69.59146,0.1108431,0.9937585,0.0125597,-0.6495479,-0.9828899,0.111484,-0.1466243,15.31065
-0.146465,0.003603548,0.9892093,71.26348,0.1101154,0.9938379,0.01268356,-0.6455501,-0.9830679,0.1107848,-0.1459592,15.06048
-0.1462604,0.00323325,0.9892409,72.94957,0.1105105,0.9937887,0.01309099,-0.6411509,-0.983054,0.1112362,-0.1457092,14.80708
-0.1460361,0.001690015,0.9892778,74.65679,0.1098325,0.9938441,0.01451553,-0.6351425,-0.9831634,0.1107746,-0.1453227,14.55382
-0.1456358,0.001966691,0.9893363,76.37583,0.1116862,0.9936382,0.01446557,-0.6266393,-0.9830139,0.1126019,-0.1449289,14.29583
-0.1456204,0.002152571,0.9893382,78.11207,0.1123679,0.9935626,0.01437762,-0.6192733,-0.9829385,0.1132635,-0.1449248,14.03765
-0.1456043,0.003177492,0.9893378,79.86417,0.1128566,0.9935207,0.01341856,-0.6121849,-0.9828849,0.1136071,-0.1450194,13.77611
-0.1459369,0.003866772,0.9892864,81.62656,0.1123299,0.9935899,0.01268701,-0.6069533,-0.9828959,0.1129779,-0.1454358,13.51471
-0.1470604,0.004142622,0.9891189,83.40315,0.1112117,0.9937197,0.01237285,-0.6037449,-0.9828556,0.1118211,-0.1465975,13.2493
-0.1482341,0.004952492,0.9889399,85.19377,0.1106078,0.9937964,0.0116024,-0.601808,-0.9827474,0.1111043,-0.1478623,12.98
-0.1492423,0.004338053,0.9887912,87.00538,0.1094671,0.993916,0.01216177,-0.5994816,-0.9827226,0.1100551,-0.1488091,12.70711
-0.1502286,0.003835819,0.9886439,88.82747,0.1096199,0.9938911,0.01280101,-0.5948763,-0.9825552,0.1102981,-0.1497313,12.42843
-0.1506723,0.002811838,0.9885798,90.66661,0.1070118,0.9941663,0.01348224,-0.5892579,-0.9827748,0.1078211,-0.1500942,12.14861
-0.1520677,0.003896026,0.9883624,92.51613,0.106806,0.9942011,0.01251394,-0.5822604,-0.9825822,0.107466,-0.151602,11.86127
-0.154686,0.005230309,0.9879499,94.38417,0.1057142,0.9943325,0.01128785,-0.576158,-0.9822915,0.1061864,-0.1543622,11.56935
-0.1584947,0.005190445,0.9873462,96.26377,0.1064537,0.9942469,0.01186186,-0.5690865,-0.9816043,0.1069867,-0.1581354,11.26751
-0.1632049,0.004743,0.9865808,98.15387,0.1041819,0.9944803,0.01245328,-0.5670654,-0.981076,0.1048163,-0.1627982,10.95901
-0.1680724,0.003613141,0.9857681,100.0527,0.1019229,0.9946975,0.01373188,-0.5652429,-0.9804914,0.1027803,-0.1675495,10.63988
-0.1727782,0.0048752,0.9849487,101.9553,0.1009596,0.9948083,0.01278618,-0.5641477,-0.9797728,0.1016492,-0.1723734,10.30991
-0.1774521,0.006239531,0.9841097,103.8698,0.1014658,0.9947668,0.01198894,-0.5624452,-0.9788848,0.1019809,-0.1771565,9.966128
-0.1820546,0.007979443,0.9832561,105.791,0.1011783,0.9948112,0.01066042,-0.5643553,-0.978069,0.1014249,-0.1819173,9.611618
-0.1868758,0.008786952,0.9823443,107.7248,0.1001207,0.9949235,0.01014694,-0.5687973,-0.9772682,0.1002492,-0.1868069,9.246382
-0.1918873,0.007633132,0.9813873,109.6683,0.09794174,0.9951267,0.01141021,-0.5717942,-0.9765176,0.09830823,-0.1916997,8.871585
-0.1972643,0.007480826,0.9803218,111.6206,0.09606302,0.9953061,0.01173501,-0.5733449,-0.9756324,0.09648755,-0.197057,8.486629
-0.2028929,0.006576712,0.9791789,113.5815,0.09508165,0.9953844,0.01301604,-0.5728043,-0.9745737,0.09574279,-0.2025817,8.086921
-0.2084031,0.006469213,0.9780216,115.5478,0.09502287,0.9953813,0.01366404,-0.570538,-0.973416,0.09578203,-0.2080553,7.674193
-0.213845,0.007858298,0.976836,117.5182,0.09558616,0.9953373,0.0129182,-0.5680584,-0.9721798,0.09613447,-0.2135991,7.246929
-0.2195383,0.008856306,0.9755637,119.4963,0.09521901,0.9953792,0.01239164,-0.5658779,-0.970946,0.09561263,-0.2193671,6.808278
-0.2254576,0.008853206,0.9742128,121.4861,0.09566882,0.9953271,0.01309511,-0.5645652,-0.9695444,0.09615416,-0.225251,6.351224
-0.2310452,0.009190854,0.9728996,123.4817,0.0947262,0.9954172,0.01309209,-0.5636678,-0.9683207,0.09518392,-0.230857,5.883248
-0.2362092,0.009550857,0.9716553,125.4794,0.09420289,0.9954666,0.01311579,-0.5607338,-0.9671251,0.09463079,-0.2360381,5.403529
-0.2414041,0.009719218,0.970376,127.4889,0.0929489,0.995584,0.01315154,-0.5591517,-0.965963,0.0933702,-0.2412414,4.911013
-0.2458159,0.009821942,0.9692668,129.5004,0.09457506,0.9954207,0.01389822,-0.5556139,-0.9646917,0.09508485,-0.2456191,4.402279
-0.249701,0.008595703,0.9682849,131.5233,0.09625855,0.9952279,0.01598823,-0.5494115,-0.9635267,0.09719796,-0.2493368,3.880107
-0.2532929,0.009879226,0.9673392,133.5486,0.09768544,0.9950979,0.01541572,-0.5427542,-0.9624449,0.09839963,-0.2530163,3.348158
-0.2563419,0.0103314,0.966531,135.5837,0.09797856,0.9950701,0.01534925,-0.5360354,-0.9616075,0.09863395,-0.2560904,2.806947
-0.2597614,0.01013191,0.9656197,137.625,0.09708426,0.9951527,0.01567485,-0.5295973,-0.9607802,0.09781817,-0.2594859,2.257989
-0.2637027,0.01035061,0.9645485,139.6797,0.09579549,0.9952802,0.0155096,-0.5224538,-0.9598354,0.0964893,-0.2634496,1.699296
-0.2681714,0.0112592,0.9633055,141.7304,0.09446872,0.9954198,0.01466427,-0.5179993,-0.9587282,0.09493475,-0.2680067,1.132152
-0.2726489,0.01108767,0.9620497,143.7927,0.09357615,0.9954984,0.01504669,-0.5127373,-0.9575521,0.09412736,-0.272459,0.5515872
-0.2772301,0.01132109,0.9607369,145.8618,0.09373713,0.9954791,0.01531828,-0.5061993,-0.95622,0.09430339,-0.2770379,-0.0413721
-0.2817308,0.01185782,0.9594203,147.9305,0.09322617,0.9955309,0.01507145,-0.5006247,-0.9549537,0.09368914,-0.2815771,-0.6449311
-0.2862852,0.01239653,0.9580643,150.0068,0.09286516,0.9955677,0.01486782,-0.4959689,-0.9536335,0.09322721,-0.2861674,-1.261108
-0.2904967,0.01139404,0.9568082,152.0968,0.09253122,0.9955774,0.01623769,-0.4898301,-0.9523915,0.09325161,-0.2902662,-1.892338
-0.2947361,0.01147144,0.9555099,154.1812,0.09310741,0.9955148,0.01676813,-0.4829921,-0.9510318,0.0939072,-0.2944822,-2.533182
-0.298666,0.01208825,0.9542812,156.2753,0.09410159,0.9954201,0.01684205,-0.4753909,-0.949707,0.0948295,-0.2984357,-3.187653
-0.3022573,0.01327702,0.9531339,158.3734,0.09424427,0.9954202,0.01602063,-0.467684,-0.948556,0.09466974,-0.3021243,-3.851462
-0.3058439,0.01542536,0.9519567,160.4737,0.09475529,0.9953977,0.01431362,-0.4608735,-0.9473547,0.09458065,-0.3058979,-4.525316
-0.3092558,0.01602772,0.9508438,162.5875,0.09539849,0.9953371,0.01425001,-0.4555311,-0.9461818,0.09511594,-0.3093428,-5.211974
-0.3126266,0.01689296,0.9497259,164.7037,0.09518253,0.9953665,0.01362698,-0.4525483,-0.9450952,0.09465745,-0.3127859,-5.908582
-0.3161339,0.01703662,0.9485616,166.8257,0.09503047,0.9953788,0.013794,-0.4495307,-0.943943,0.09450299,-0.316292,-6.614701
-0.3201365,0.01695749,0.9472197,168.9537,0.09501387,0.9953733,0.01429274,-0.4456125,-0.9425948,0.09457461,-0.3202665,-7.331463
-0.3239253,0.01718208,0.9459266,171.0871,0.09640571,0.99523,0.01493575,-0.4416744,-0.9411579,0.09603078,-0.3240366,-8.063072
-0.3271325,0.01815461,0.9448041,173.2245,0.09878847,0.9949941,0.01508585,-0.4365523,-0.9398006,0.0982708,-0.3272883,-8.806086
-0.3298961,0.0176824,0.9438517,175.3665,0.09945702,0.9949112,0.01612335,-0.4294089,-0.9387634,0.09919169,-0.3299759,-9.557829
-0.332587,0.01703682,0.9429187,177.5169,0.09930238,0.9949112,0.01704978,-0.420933,-0.9378299,0.09930458,-0.3325864,-10.31827
-0.3353595,0.01698544,0.9419371,179.6714,0.09814417,0.995027,0.01699965,-0.4118277,-0.9369641,0.09814661,-0.3353588,-11.0856
-0.3383518,0.01880925,0.9408317,181.8303,0.09724016,0.9951467,0.01507538,-0.4043634,-0.935982,0.09658739,-0.3385386,-11.86225
-0.3416162,0.02028947,0.9396206,183.9969,0.09708227,0.9951806,0.01380682,-0.3985802,-0.9348119,0.09593711,-0.3419395,-12.64986
-0.3448185,0.02159976,0.9384208,186.1699,0.09545937,0.995359,0.0121658,-0.3990509,-0.9338028,0.09377604,-0.3452801,-13.44797
-0.3481357,0.02308833,0.9371598,188.344,0.09427365,0.995491,0.01049532,-0.4000549,-0.9326918,0.09200325,-0.3487425,-14.25545
-0.3519011,0.02312204,0.9357516,190.5195,0.09504064,0.995411,0.01114501,-0.4013833,-0.9311997,0.09285635,-0.3524837,-15.07493
-0.3555047,0.0219299,0.9344172,192.7087,0.09415617,0.9954795,0.01245931,-0.4038655,-0.9299198,0.09241047,-0.3559625,-15.90879
-0.3592385,0.02119195,0.9330052,194.901,0.09384472,0.995495,0.01352206,-0.4035663,-0.9285154,0.09241523,-0.3596089,-16.75316
-0.3631389,0.02128419,0.9314919,197.093,0.09410306,0.9954648,0.01393979,-0.4021162,-0.9269707,0.09271829,-0.3634949,-17.60738
-0.366602,0.0214333,0.930131,199.2958,0.09312059,0.9955597,0.01376156,-0.4006638,-0.9257059,0.09165934,-0.36697,-18.47484
-0.370349,0.02201051,0.9286319,201.4804,0.09212319,0.9956609,0.01314053,-0.4011965,-0.9243132,0.0904151,-0.3707697,-19.34449
-0.3735992,0.02206369,0.9273278,203.6882,0.09207681,0.9956616,0.0134061,-0.4030819,-0.9230089,0.09039387,-0.37401,-20.23459
-0.3763962,0.02270051,0.9261807,205.877,0.09308605,0.9955675,0.01342863,-0.4061955,-0.9217705,0.09126896,-0.3768409,-21.12723
-0.3789168,0.02285844,0.9251484,208.0748,0.09433619,0.9954413,0.01404241,-0.408323,-0.92061,0.09259586,-0.3793458,-22.03665
-0.3816064,0.02250176,0.924051,210.2746,0.09526666,0.9953372,0.01510471,-0.4072563,-0.9194024,0.09379529,-0.3819707,-22.95396
-0.3840978,0.02314782,0.9230022,212.4744,0.09628035,0.9952396,0.0151066,-0.4051777,-0.9182586,0.09466937,-0.384498,-23.87896
-0.3866127,0.02432739,0.9219213,214.6697,0.09675317,0.9952055,0.01431277,-0.4036944,-0.9171529,0.09473228,-0.3871128,-24.80688
-0.3893716,0.02450055,0.9207549,216.8716,0.09604304,0.9952768,0.01413145,-0.4053455,-0.9160597,0.09393446,-0.3898856,-25.7452
-0.3920958,0.02535895,0.9195748,219.0854,0.09548806,0.9953421,0.01326659,-0.4089666,-0.9149551,0.09301017,-0.3926909,-26.69513
-0.3949738,0.02652036,0.9183096,221.2752,0.0954871,0.9953543,0.01232452,-0.4145729,-0.9137165,0.09255456,-0.3956712,-27.6423
-0.39743,0.0265492,0.9172484,223.4748,0.09359537,0.9955411,0.01173812,-0.4227878,-0.9128468,0.09051527,-0.3981427,-28.5989
-0.4003449,0.02717994,0.9159614,225.6743,0.09384581,0.9955206,0.011477,-0.432373,-0.9115464,0.09055388,-0.4011023,-29.5663
-0.4029066,0.02696929,0.9148437,227.8686,0.09567667,0.9953302,0.01279497,-0.4418329,-0.9102265,0.09268435,-0.4036054,-30.54211
-0.4054481,0.02628911,0.91374,230.0656,0.0957556,0.9953085,0.01385312,-0.4485622,-0.9090889,0.09311242,-0.4060633,-31.5245
-0.4086398,0.02546329,0.9123405,232.2584,0.09487381,0.9953805,0.01471329,-0.4502008,-0.9077513,0.09256963,-0.4091678,-32.51137
-0.4116808,0.02580665,0.9109627,234.4478,0.09367349,0.9955027,0.01413118,-0.4516442,-0.9065011,0.09115057,-0.4122467,-33.50409
-0.4150772,0.025247,0.9094358,236.6402,0.09211869,0.9956438,0.01440382,-0.4545615,-0.9051105,0.08975472,-0.4155948,-34.50713
-0.4185234,0.02430782,0.9078807,238.8266,0.09099928,0.9957336,0.01528968,-0.456504,-0.9036356,0.08901555,-0.4189498,-35.51552
-0.4220821,0.02436985,0.90623,241.0098,0.09041717,0.9957859,0.01533419,-0.4583595,-0.9020374,0.08841102,-0.4225068,-36.53355
-0.4257271,0.023895,0.9045361,243.1866,0.08957398,0.995854,0.01585137,-0.4598154,-0.9004071,0.08777123,-0.4261024,-37.55871
-0.4295873,0.02463815,0.9026892,245.3571,0.08910321,0.9959061,0.01522154,-0.4618584,-0.8986186,0.08697147,-0.4300239,-38.59114
-0.4336948,0.0238628,0.9007439,247.5244,0.08796735,0.9959953,0.01596872,-0.461475,-0.8967556,0.08616158,-0.4340571,-39.63198
-0.4375346,0.02399626,0.8988814,249.6839,0.08785629,0.9960018,0.01617549,-0.461446,-0.8948993,0.0860497,-0.4378935,-40.68364
-0.4410215,0.02505593,0.8971467,251.8424,0.08852924,0.9959498,0.01570406,-0.4628392,-0.8931196,0.08634953,-0.4414534,-41.74631
-0.4446551,0.02500281,0.8953529,253.9896,0.08810197,0.9959839,0.01594074,-0.4623208,-0.8913584,0.08597047,-0.4450721,-42.81371
-0.4483033,0.02521558,0.8935258,256.1425,0.08717879,0.99607,0.01563027,-0.4599411,-0.8896201,0.08490359,-0.4487397,-43.89031
-0.4519337,0.0250705,0.8916992,258.2951,0.08700532,0.9960779,0.01609113,-0.4566041,-0.8877984,0.08485468,-0.4523424,-44.97777
-0.4553868,0.0259255,0.8899162,260.4446,0.08760414,0.9960298,0.01581181,-0.451586,-0.8859731,0.08516081,-0.4558499,-46.07408
-0.4588898,0.02701655,0.8880824,262.5925,0.08903314,0.9959048,0.01570853,-0.4468931,-0.884021,0.08627723,-0.4594159,-47.18398
-0.4621008,0.0289975,0.8863532,264.734,0.09121464,0.9957186,0.01497936,-0.4443228,-0.882124,0.08777034,-0.4627673,-48.30007
-0.4649723,0.02982926,0.8848226,266.892,0.09212184,0.9956371,0.01484476,-0.442692,-0.8805193,0.08841387,-0.4656915,-49.43452
-0.4678605,0.03190777,0.8832262,269.0255,0.0940277,0.9954733,0.01384527,-0.4394885,-0.8787863,0.08952536,-0.4687428,-50.56793
-0.4704908,0.03425764,0.8817397,271.1744,0.09593141,0.9953092,0.0125183,-0.4357941,-0.8771747,0.09047625,-0.4715702,-51.72041
-0.473287,0.03502027,0.8802119,273.3318,0.09677821,0.9952282,0.01244098,-0.4312748,-0.875576,0.09107347,-0.4744177,-52.88771
-0.4764989,0.03618638,0.8784301,275.487,0.09750257,0.9951642,0.01189447,-0.4244063,-0.8737517,0.09131687,-0.4777228,-54.06212
-0.4797661,0.03625912,0.8766469,277.658,0.09648349,0.9952665,0.01163754,-0.4182424,-0.8720753,0.09016523,-0.4809935,-55.25311
-0.483045,0.03738275,0.8747972,279.8273,0.0972756,0.9951946,0.01118587,-0.4128268,-0.8701752,0.09049968,-0.4843602,-56.45514
-0.4863612,0.03769826,0.8729443,282.0168,0.09634686,0.9952903,0.01069788,-0.4105826,-0.8684296,0.08930846,-0.4877027,-57.67414
-0.4891485,0.03754739,0.871392,284.1885,0.09474989,0.9954479,0.0102942,-0.4095589,-0.8670387,0.08759967,-0.4904794,-58.89251
-0.4918877,0.03780488,0.8698375,286.3724,0.09587566,0.995333,0.01095791,-0.4079618,-0.8653637,0.08878629,-0.4932166,-60.12956
-0.493898,0.03783481,0.8686964,288.5702,0.0974877,0.9951633,0.0120838,-0.4045488,-0.8640375,0.09065535,-0.4951976,-61.38495
-0.4959533,0.03775471,0.8675281,290.7704,0.09815965,0.9950882,0.01281034,-0.3986685,-0.8627832,0.09150956,-0.4972233,-62.64929
-0.4981567,0.03777312,0.8662639,292.9827,0.09815975,0.995085,0.01305774,-0.3908822,-0.861513,0.09153703,-0.499416,-63.92341
-0.500459,0.0371011,0.8649649,295.1953,0.09755645,0.9951348,0.01376055,-0.3821466,-0.8602462,0.09126948,-0.5016436,-65.20624
-0.5030179,0.03703289,0.8634823,297.4212,0.09842723,0.9950362,0.01466339,-0.3713999,-0.8586531,0.0923661,-0.504166,-66.50521
-0.5051574,0.03705698,0.8622313,299.6423,0.09892841,0.9949785,0.01519721,-0.3587114,-0.8573384,0.09297614,-0.5062867,-67.80874
-0.5071269,0.03780852,0.8610417,301.8763,0.09853901,0.9950298,0.01434445,-0.3470056,-0.8562198,0.09212063,-0.508332,-69.1256
-0.5093585,0.04004183,0.8596224,304.1141,0.09794371,0.9951234,0.01168175,-0.3372516,-0.8549625,0.09014478,-0.5107963,-70.4517
-0.5126685,0.0393128,0.8576862,306.3593,0.09633206,0.9952774,0.01196155,-0.3307952,-0.8531654,0.08875497,-0.5140344,-71.79168
-0.5171586,0.03690592,0.8550936,308.6134,0.09360376,0.995516,0.01364476,-0.3233356,-0.8507557,0.08709646,-0.5182942,-73.14403
-0.5220571,0.03451451,0.852212,310.8714,0.09114758,0.9957166,0.01550971,-0.3126191,-0.8480262,0.08577399,-0.5229668,-74.51245
-0.5268235,0.03309434,0.8493302,313.1301,0.08979367,0.9958171,0.01689507,-0.2971879,-0.8452184,0.08516518,-0.5275914,-75.90012
-0.5311682,0.03348928,0.8466043,315.3852,0.09017544,0.9957776,0.01718683,-0.2796424,-0.842454,0.08547199,-0.5319453,-77.30725
